No,Kode Item,Nama Item,Jenis,Stok,Satuan,H. Beli,Harga Jual,TOTAL,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
716,TRM1188,MATA TAP / HAND TAP YAMAWA M6 X 1MM (3PCS/PCK) (NB335),KWT,0,PCK,188292.0,192000.0,0.0,,,,,,,,,,,,,,,,,
717,TRM1908,METAL CONECTOR SINOCONTEC PLUG + FLANGE SOCKET 19M - 4A + 4E (4PIN) ZINC ALLOY,KWT,0,SET,90000.0,136000.0,0.0,,,,,,,,,,,,,,,,,
718,TRM2011,"METAL CONNECTOR CONDUIT DKJ PT1 1/2"" (48.9MM)",KWT,0,PCS,0.0,18770.0,0.0,,,,,,,,,,,,,,,,,
719,TRM1943,"METAL CONNECTOR CONDUIT DPJ PT3/4"" (26.4MM)",KWT,0,PCS,0.0,21400.0,0.0,,,,,,,,,,,,,,,,,
720,TRM0049,METAL CONNECTOR FEMALE SOCKET 2 PIN (NANABOSHI) NJC-202-PF (250 V 15A) (NCC21),KWT,0,PCS,149000.0,287170.0,0.0,,,,,,,,,,,,,,,,,
721,TRM0802,"METAL CONNECTOR FEMALE TYPE ""S"" 2 PIN (NANABOSHI) NCS-162-P-CH (125V 5A) (NCC25)",KWT,0,PCS,278462.0,390450.0,0.0,,,,,,,,,,,,,,,,,
722,TRM2229,"METAL CONNECTOR FEMALE TYPE ""S"" 3PIN (NANABOSHI) NCS-163-P-CH (125V 5A)",KWT,0,PCS,113700.0,258262.0,0.0,,,,,,,,,,,,,,,,,
723,TRM4136,METAL CONNECTOR FEMALE TYPE 4 PIN (VF) GX20-JW (250V/20A) (NCC62),KWT,0,PCS,136612.0,136612.0,0.0,,,,,,,,,,,,,,,,,
724,TRM1370,METAL CONNECTOR MALE & FEMALE SINOCONTEC FLANGE SOCKET 19M-4 A CHROME 4 PIN (NCC20-4),KWT,0,PCS,90000.0,136000.0,0.0,,,,,,,,,,,,,,,,,
725,TRM0803,METAL CONNECTOR MALE SOCKET 2 PIN (NANABOSHI) NCS-162-ADF-CH (125V 5A) (NCC26),KWT,0,PCS,173328.0,243200.0,0.0,,,,,,,,,,,,,,,,,
726,TRM4156,METAL CONNECTOR MALE TYPE 4 PIN (VF) GX20-PW (250V/20A) (NCC63),KWT,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
727,TRM2732,METAL CONNECTOR SINOCONTE PLUG + FLANGE SOCKET 19M-2A+2E-10 (2PIN) ZINC ALLOY,KWT,0,SET,95000.0,95000.0,0.0,,,,,,,,,,,,,,,,,
728,TRM2865,METAL CONNECTOR SINOCONTEC PLUG+FLANGE SOCKET 19M-3A+3E (3PIN) ZINC ALLOY,KWT,0,PCS,95000.0,95000.0,0.0,,,,,,,,,,,,,,,,,
729,TRM0771,METAL CONNECTOR SINOCONTEC PLUG+FLANGE SOCKET 19M-3A+3E (3PIN) ZINC ALLOY (NCC20-3),KWT,0,PCS,90000.0,133000.0,0.0,,,,,,,,,,,,,,,,,
730,TRM0050,METCAL CONNECTOR PIN MALE 2 PIN (NANABOSHI) NJC-202-RM (250V 15A) (NCC22),KWT,0,PCS,72000.0,133950.0,0.0,,,,,,,,,,,,,,,,,
731,TRM0051,METERAN 5M (NB467),KWT,0,PCS,40000.0,55000.0,0.0,,,,,,,,,,,,,,,,,
732,TRM1769,MUR GIPI,KWT,0,PCS,32500.0,32500.0,0.0,,,,,,,,,,,,,,,,,
733,TRM0081,NYLON CABLE GLAND PG-29 (BLACK) FOR (DIA. 37.0 HOLE) (NB490),KWT,0,PCS,4100.0,5280.0,0.0,,,,,,,,,,,,,,,,,
734,TRM2639,OBENG (-) 3.2X150MM (TEKIRO) (NA017),KWT,0,PCS,0.0,26190.0,0.0,,,,,,,,,,,,,,,,,
735,TRM2640,OBENG (-) 4X150MM (TEKIRO) (NA0160),KWT,0,PCS,0.0,29100.0,0.0,,,,,,,,,,,,,,,,,
736,TRM2521,OBENG (+) 6X200MM,KWT,0,PCS,0.0,43650.0,0.0,,,,,,,,,,,,,,,,,
737,TRM2818,OBENG (+) 6X200MM (NA158),KWT,0,PCS,30000.0,30000.0,0.0,,,,,,,,,,,,,,,,,
738,TRM2650,OIL BEBICON FOR COMPRESOR HITACHI (NB104),KWT,0,PCS,0.0,494400.0,0.0,,,,,,,,,,,,,,,,,
739,TRM0524,OIL BEBICON FOR COMPRESSOR HITACHI (NB104),KWT,0,BOTOL,350000.0,494400.0,0.0,,,,,,,,,,,,,,,,,
740,TRM0854,OMRON H3Y-2 AC200-230 30M,KWT,0,PCS,453500.0,570761.0,0.0,,,,,,,,,,,,,,,,,
741,TRM1529,PAKU RENG 4CM (NB464),KWT,0,KG,30000.0,42750.0,0.0,,,,,,,,,,,,,,,,,
742,TRM2370,PANEL BOX STEEL TIBOX T-30X20X15 (IN DOOR) (NB930),KWT,0,PCS,138000.0,138000.0,0.0,,,,,,,,,,,,,,,,,
743,TRM1077,PE FOAM UK. 3CMX100CMX200CM,KWT,0,LBR,51000.0,51000.0,0.0,,,,,,,,,,,,,,,,,
744,TRM0375,PELAMPUNG TOREN (NB802),KWT,0,PCS,128716.0,195765.0,0.0,,,,,,,,,,,,,,,,,
745,TRM1755,PILOT LAMP DIA 22M  AC 380 V (WHITE) FORT (RF704-1),KWT,0,PCS,6825.0,6525.0,0.0,,,,,,,,,,,,,,,,,
746,TRM0547,"PIPE STEEL CONDUIT E-19 20MM (3/4"" X 3.6MTR) GALVANIZED (NB1111)",KWT,0,PCS,62500.0,87400.0,0.0,,,,,,,,,,,,,,,,,
747,TRM1533,PISAU POTONG CIRCLE,KWT,0,PCS,60000.0,76046.0,0.0,,,,,,,,,,,,,,,,,
748,TRM1302,PISAU POTONG CIRCLE (NB357),KWT,0,PCS,80000.0,76046.0,0.0,,,,,,,,,,,,,,,,,
749,TRM0053,PLASTIC CHAIN STAR 6X50M YELLOW (NB161),KWT,0,ROL,380000.0,643500.0,0.0,,,,,,,,,,,,,,,,,
750,TRM0055,PLASTIC CLIP CLEAR 12CMX20CM (NB536),KWT,0,PCK,14000.0,15000.0,0.0,,,,,,,,,,,,,,,,,
751,TRM1433,PLASTICK PE 1.22M X 0.3 (1 ROL = 32M),KWT,0,ROL,600000.0,855000.0,0.0,,,,,,,,,,,,,,,,,
752,TRM0221,PLASTIK WRAPPING 20MICRON,KWT,0,ROL,53000.0,66500.0,0.0,,,,,,,,,,,,,,,,,
753,TRM0057,PLYWOOD (KAYU TRIPLEK) L=240 W=120 T=9MM (NB019),KWT,0,LBR,86000.0,113850.0,0.0,,,,,,,,,,,,,,,,,
754,TRM0667,PNEUMATIC VIBRATORS VIBTEC GT-10 (NB050),KWT,0,PCS,620000.0,908200.0,0.0,,,,,,,,,,,,,,,,,
755,TRM0265,PUSH BUTTON HANYOUNG MRX-NA1 DO-G MAINTAINED (ALTERNATE),KWT,0,PCS,70000.0,69825.0,0.0,,,,,,,,,,,,,,,,,
756,TRM0439,PUSH BUTTON HANYOUNG MRX-NA1 DO-G MAINTAINED (ALTERNATE) (RJ060),KWT,0,PCS,70000.0,69825.0,0.0,,,,,,,,,,,,,,,,,
757,TRM4128,PVC SPRING HOSE (IDø100) (LOKAL) [30MTR/ROL] (BF040),KWT,0,MTR,245000.0,0.0,0.0,,,,,,,,,,,,,,,,,
758,TRM1478,PYLOX : SILVER,KWT,0,CAN,25000.0,25000.0,0.0,,,,,,,,,,,,,,,,,
759,TRM0058,PYLOX : SILVER (NB027),KWT,0,CAN,23500.0,25000.0,0.0,,,,,,,,,,,,,,,,,
760,TRM0059,"REDUCING BUSHING/VLOK RING 25AX8A (1""X1/4"") (SUS304) (CA154)",KWT,0,PCS,18720.0,31000.0,0.0,,,,,,,,,,,,,,,,,
761,TRM0060,"REDUCING BUSHING/VLOK RING 40AX 25A (1 1/2""X1"") (SUS304) (CA153)",KWT,0,PCS,39600.0,57950.0,0.0,,,,,,,,,,,,,,,,,
762,TRM0223,"REDUCING TEE (SUS) 25X15A (1""X1/2"") (CT108)",KWT,0,PCS,36360.0,42837.0,0.0,,,,,,,,,,,,,,,,,
763,TRM2373,"REVOLVING WARNING LIGHT (YELLOW) DV LTD-1101J MULTI VOLT 220VAC, 24DC, 12VDC C/W BUZZER (RG131)",KWT,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
764,TRM4306,RIVET NUT M6X1.0 (SILVER)(NA028),KWT,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
765,TRM0064,"ROCKWOOL FOR PIPE 2"" (60) T.25MM (NB261)",KWT,0,ROL,54000.0,101000.0,0.0,,,,,,,,,,,,,,,,,
766,TRM0226,ROTARY SWITCH DISCONNECTOR FORT GS04-32/3P (IEP09-02),KWT,0,PCS,110000.0,143000.0,0.0,,,,,,,,,,,,,,,,,
767,TRM0227,ROTARY SWITCH DISCONNECTOR FORT GS04-63/3P (IEP09-04),KWT,0,PCS,157167.0,205984.0,0.0,,,,,,,,,,,,,,,,,
768,TRM1014,RUBBER GROMMET DIA 20MM (CK003),KWT,0,PCS,0.0,7104.0,0.0,,,,,,,,,,,,,,,,,
769,TRM4085,RUBBER GROMMET DIA 28MM (CK004),KWT,0,PCS,0.0,9700.0,0.0,,,,,,,,,,,,,,,,,
770,TRM1015,RUBBER GROMMET DIA 34MM (CK005),KWT,0,PCS,0.0,8448.0,0.0,,,,,,,,,,,,,,,,,
771,TRM3752,SCREW DRIVER (MATA OBENG + ) 5 XL 110 MM (NA699),KWT,0,PCS,0.0,25000.0,0.0,,,,,,,,,,,,,,,,,
772,TRM0943,SHARING SWITCH PRINTER (SA341-1),KWT,0,PCS,0.0,220500.0,0.0,,,,,,,,,,,,,,,,,
773,TRM2721,SKUN FIMALE 250,KWT,0,PCS,22000.0,22000.0,0.0,,,,,,,,,,,,,,,,,
774,TRM3260,SKUN KABEL Y KSP 1.25-3.5 (100PCS/PACK),KWT,0,PAK,19000.0,19000.0,0.0,,,,,,,,,,,,,,,,,
775,TRM2720,SKUN MALE 250,KWT,0,PAK,22000.0,22000.0,0.0,,,,,,,,,,,,,,,,,
776,TRM2445,SKUN PIN 1.25-18 (100PCS/PCK)(NC250),KWT,0,PAK,0.0,29697.0,0.0,,,,,,,,,,,,,,,,,
777,TRM3258,SKUN PIN KSP 1.25-4 (100PCS/PCK),KWT,0,PAK,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
778,TRM3259,SKUN PIN KSP 1.25-5 (100PCS/PCK),KWT,0,PAK,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
779,TRM1273,SLOT UNISTRUT CHANNEL 41X41XT.2MMX3MTR (GALVANIZED) (DD0007),KWT,0,BTG,300000.0,581000.0,0.0,,,,,,,,,,,,,,,,,
780,TRM4307,SPACER NUT M6X18MM (GALVANIZED) FOR XF-400RA (CN050),KWT,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
781,TRM0471,SPACER PCB M3 X 10,KWT,0,PCS,0.0,2500.0,0.0,,,,,,,,,,,,,,,,,
782,TRM0421,SPRING WASHER / RING PER (SS400) M14 (GALVANIZED),KWT,0,PCS,180.0,180.0,0.0,,,,,,,,,,,,,,,,,
783,TRM2450,SPRING WASHER / RING PER (SUS304) M16 (NB453),KWT,0,PCS,1100.0,1100.0,0.0,,,,,,,,,,,,,,,,,
784,TRM3987,SPRING WASHER / RING PER M12 (SKD) (BLACK) (HR564),KWT,0,PCS,500.0,940.0,0.0,,,,,,,,,,,,,,,,,
785,TRM0433,SPRING WASHER / RING PER M14  (SS400) (ZINC PLATED) (NB111),KWT,0,PCS,180.0,576.0,0.0,,,,,,,,,,,,,,,,,
786,TRM3927,SPRING WASHER / RING PER M14 (SS400) (ZINC PLATED) (NB111),KWT,0,PCS,576.0,576.0,0.0,,,,,,,,,,,,,,,,,
787,TRM4145,SPRING WASHER / RING PER M14 (SS400) (ZINC PLATED) (NB4145),KWT,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
788,TRM1035,SPRING WASHER / RING PER M16 (SS400) (ZINC PLATED) (NB177),KWT,0,PCS,250.0,960.0,0.0,,,,,,,,,,,,,,,,,
789,TRM0669,SPRING WASHER / RING PER M4 (S20C) (ZINC PLATED) (JH054-1),KWT,0,PCS,25.0,34.0,0.0,,,,,,,,,,,,,,,,,
790,TRM0345,SPRING WASHER/RING PER M10 (SS400) (ZINC PLATED) (NB265),KWT,0,PCS,75.0,158.0,0.0,,,,,,,,,,,,,,,,,
791,TRM0344,SPRING WASHER/RING PER M12 (SS400) (GALVANIZED) (NB1020),KWT,0,PCS,115.0,115.0,0.0,,,,,,,,,,,,,,,,,
792,TRM2772,S-SWITCH ILLUMINATED LATCH PUSH BUTTON DIA.22MM 1 NC UI;660V ITH:10A [RED] (RF709),KWT,0,PCS,0.0,45000.0,0.0,,,,,,,,,,,,,,,,,
793,TRM2007,"STEEL SET SCREW COUPLING COUNDUIT 3/4""",KWT,0,PCS,164733.33,232290.0,0.0,,,,,,,,,,,,,,,,,
794,TRM0072,STEREO FOAM 3MM (NB233),KWT,0,ROL,350000.0,641520.0,0.0,,,,,,,,,,,,,,,,,
795,TRM2486,STOPPER TERMINAL BLOK HANYOUNG HYBT-07 BLACK BESI (NB1118),KWT,0,PCS,2500.0,3750.0,0.0,,,,,,,,,,,,,,,,,
796,TRM2077,"STRAIGHT CONNECTOR DPJ-38 (1-1/2"")",KWT,0,PCS,41564.33,41564.33,0.0,,,,,,,,,,,,,,,,,
797,TRM0655,"STRAIGHT METAL CONNECTOR CONDUIT DJP-16 PT1/2"" (DIA 21.3MM) (NB1048)",KWT,0,PCS,10000.0,15000.0,0.0,,,,,,,,,,,,,,,,,
798,TRM0743,STRAPPING BAND 15MM X 0.6MM,KWT,0,ROL,60000.0,80000.0,0.0,,,,,,,,,,,,,,,,,
799,TRM1089,STRAPPING BAND SIZE : 15MMW X 0.6MMT X 2.500MTR/ROLL (NB064),KWT,0,ROL,62000.0,85000.0,0.0,,,,,,,,,,,,,,,,,
800,TRM1151,STRIPPER KAWAT (JOKARI) LY25-3 (NB401),KWT,0,PCS,59678.0,90000.0,0.0,,,,,,,,,,,,,,,,,
801,TRM1660,SWING BOLT M12 Ø22XL45XL80MM (SS400) ZINK PLATING (IDFP015-R12),KWT,0,PCS,0.0,31584.0,0.0,,,,,,,,,,,,,,,,,
802,TRM1910,"SWING CHECK VALVE BRASS DOUBLE LIN DART 2 1/2""",KWT,0,PCS,417480.0,417480.0,0.0,,,,,,,,,,,,,,,,,
803,TRM0077,TANG KOMBINASI (NB841),KWT,0,PCS,44000.0,76855.0,0.0,,,,,,,,,,,,,,,,,
804,TRM1776,"TANG POTONG 5"" SANTUS (NB514)",KWT,0,PCS,60000.0,88032.0,0.0,,,,,,,,,,,,,,,,,
805,TRM1777,"TANG POTONG 6"" SANTUS",KWT,0,PCS,70000.0,88032.0,0.0,,,,,,,,,,,,,,,,,
806,TRM2592,TANG SNAP RING (TEKIRO) (NA127),KWT,0,PCS,0.0,75660.0,0.0,,,,,,,,,,,,,,,,,
807,TRM0078,TAPE CASSETTE 09MMX8M [WHITE] LM-TP309W (NB553-1),KWT,0,PCS,98000.0,167310.0,0.0,,,,,,,,,,,,,,,,,
808,TRM1682,"TAPER SOCKET 2/4""",KWT,0,PCS,29000.0,29000.0,0.0,,,,,,,,,,,,,,,,,
809,TRM1714,"TAPER SOCKET 20A(3/4"") C/W INTERNAL THREAD RC 3/4"" (SUS304)",KWT,0,PCS,0.0,38000.0,0.0,,,,,,,,,,,,,,,,,
810,TRM1959,"TAPING SCREW 4X3/8"" GALVANIZED (NB551-1)",KWT,0,PCS,45.0,45.0,0.0,,,,,,,,,,,,,,,,,
811,TRM2741,TEMPERATURE DISPLAY ELITECH STC-8080A+ 200/220VAC C/W SENSOR NTC (EP017),KWT,0,PCS,225000.0,327375.0,0.0,,,,,,,,,,,,,,,,,
812,TRM2492,TERMINAL HANYOUNG BLOCK HYBT 15A-2,KWT,0,PCS,7227.6,7499.0,0.0,,,,,,,,,,,,,,,,,
813,TRM3027,TESPEN (NB109-1),KWT,0,PCS,0.0,12000.0,0.0,,,,,,,,,,,,,,,,,
814,TRM2014,THREADED ROD M10 (GALVANIZED),KWT,0,PCS,8322.0,8322.0,0.0,,,,,,,,,,,,,,,,,
815,TRM0537,THREADED ROD M10 [GALVANIZED] [Q235] (1 METER/PC) FOR SHAFT HONEYCOMB DFG-SERIES (IDF0050-7314),KWT,0,PCS,9946.0,12416.0,0.0,,,,,,,,,,,,,,,,,
816,TRM2997,THREADED ROD M14x2.0 [GALVANIZED] [Q235] (1 METER/PC) (NA016),KWT,0,PCS,16992.0,16992.0,0.0,,,,,,,,,,,,,,,,,
817,TRM3713,TOGGLE SWITCH C513B (SPDT) ON/OFF/ON (CNTD) 15A 250VAC SELF-LOCKING (RC802),KWT,0,PCS,9940.0,13500.0,0.0,,,,,,,,,,,,,,,,,
818,TRM1413,TOWER LIGHT LED (Q-LIGHT) QTG50 LF-BZ 2- AC110/220V RY BRACKET TYPE QZ18 (COLOR= R A C/W BUZZER,KWT,0,PCS,926250.0,926250.0,0.0,,,,,,,,,,,,,,,,,
819,TRM0237,"TOWER LIGHT LED (Q-LIGHT) QTG50 LF-BZ 2-2 220-AC220V RA (RED, AMBER) BRACKET TYPE QZ18 C/W BUZZER (RG084)",KWT,0,PCS,1449000.0,1583175.0,0.0,,,,,,,,,,,,,,,,,
820,TRM0238,"TOWER LIGHT LED (Q-LIGHT) ST45L-BZ 3-3 220-AC220V RAG (RED, AMBER, GREEN) BRACKET TYPE SZ18 C/W BUZZER (RG080)",KWT,0,PCS,765000.0,900000.0,0.0,,,,,,,,,,,,,,,,,
821,TRM0239,"TOWER LIGHT LED (Q-LIGHT) ST56L AC/DC-12-24V BRACKET TYPE SZ18 (COLOR=GREEN, RED) C/W BUZZER (RG095-2)",KWT,0,PCS,1100000.0,1442337.0,0.0,,,,,,,,,,,,,,,,,
822,TRM2882,"U BOLT & NUT SS41 2"" PLATING (P=70MMXH=80MM ) FOR PIPE 60MM (NB230)",KWT,0,PCS,5700.0,5700.0,0.0,,,,,,,,,,,,,,,,,
823,TRM2487,"U BOLT 1 1/2"" PLATING (P-57MMXH=68MM) FOR PIPE 48MM (NB445-1)",KWT,0,PCS,2450.0,3100.0,0.0,,,,,,,,,,,,,,,,,
824,TRM3211,VINYL WIRE END V-38 (RED) [100PCS./PACK] (CC237-1),KWT,0,PCS,0.0,623.0,0.0,,,,,,,,,,,,,,,,,
825,TRM0340,WAINSCOT (KAYU LIST) L=250 W=7 T=2 (NB018),KWT,0,BTG,9500.0,12500.0,0.0,,,,,,,,,,,,,,,,,
826,TRM2995,"WATER MUR 50A(2"") (FcMB/Galvanized) (WMG-009)",KWT,0,PCS,9660.0,96000.0,0.0,,,,,,,,,,,,,,,,,
827,TRM0242,WD 40 (NA013),KWT,0,CAN,65000.0,51264.0,0.0,,,,,,,,,,,,,,,,,
828,TRM1640,WING BOLT M6XL15MM (SUS304) (NB826),KWT,0,PCS,11000.0,18088.0,0.0,,,,,,,,,,,,,,,,,
829,TRM0003,ALUMINIUM TAPE : 65MM X 70MIC X 200MM WITH RELEASE PAPER (NB219),KWT,48,ROL,65455.0,97679.0,4688592.0,,,,,,,,,,,,,,,,,
830,TRM4116,"BALL VALVE SS316 SCREW TAMOE ( TV1010-CF8M 1/4"" )",KWT,1,PCS,177000.0,177000.0,177000.0,,,,,,,,,,,,,,,,,
831,TRM4265,"BALL VALVE ZHILDA 1/4"" MADE IN USA 600WOG",KWT,1,PCS,112500.0,112500.0,112500.0,,,,,,,,,,,,,,,,,
832,TRM0546,BAUT ANGKUR (DYNABOLT) M12XL70 MM (GALVANIZED) (NB1161),KWT,2,PCS,7881.0,13340.0,26680.0,,,,,,,,,,,,,,,,,
833,TRM1195,BOLT (BAUT HEXAGONAL) M10XP1.5XL25MM (GALVANIZED) (HA078),KWT,2000,PCS,1270.0,1750.0,3500000.0,,,,,,,,,,,,,,,,,
834,TRM0945,BOLT (BAUT HEXAGONAL) M10XP1.5XL60MM (SUS304) (NB474),KWT,100,PCS,0.0,8640.0,864000.0,,,,,,,,,,,,,,,,,
835,TRM0091,BOLT (BAUT HEXAGONAL) M12XP1.75XL50MM (GALVANIZED) (HA101),KWT,1000,PCS,2100.0,2000.0,2000000.0,,,,,,,,,,,,,,,,,
836,TRM1129,BOLT (BAUT HEXAGONAL) M12XP1.75XL65MM (GALVANIZED) (HA102),KWT,78,PCS,1700.0,3000.0,234000.0,,,,,,,,,,,,,,,,,
837,TRM1051,BOLT (BAUT HEXAGONAL) M14XP2.0XL40MM (GALVANIZED) (HC129),KWT,21,PCS,1936.0,3760.0,78960.0,,,,,,,,,,,,,,,,,
838,TRM0092,BOLT (BAUT HEXAGONAL) M16XP2.0XL50MM (GALVANIZED) (NB890),KWT,72,PCS,1733.0,2000.0,144000.0,,,,,,,,,,,,,,,,,
839,TRM0094,BOLT (BAUT HEXAGONAL) M16XP2.0XL60MM (GALVANIZED) (HA142),KWT,30,PCS,4400.0,7200.0,216000.0,,,,,,,,,,,,,,,,,
840,TRM2652,BOLT (BAUT HEXAGONAL) M20XP2.5XL110MM (GALVANIZED) (NB448),KWT,32,PCS,8469.0,8469.0,271008.0,,,,,,,,,,,,,,,,,
841,TRM4041,BOLT (BAUT HEXAGONAL) M20XP2.5XL60MM (GALVANIZED)(NB098),KWT,30,PCS,0.0,11000.0,330000.0,,,,,,,,,,,,,,,,,
842,TRM2122,BOLT (BAUT HEXAGONAL) M6XP1.0XL16MM (GALVANIZED),KWT,3300,PCS,163.0,247.0,815100.0,,,,,,,,,,,,,,,,,
843,TRM1543,BOLT (BAUT HEXAGONAL) M6XP1.0XL25MM (GALVANIZED),KWT,300,PCS,199.0,850.0,255000.0,,,,,,,,,,,,,,,,,
844,TRM0298,BOLT (BAUT HEXAGONAL) M8XP1.25XL25MM (GALVANIZED) (HA059),KWT,2200,PCS,451.0,500.0,1100000.0,,,,,,,,,,,,,,,,,
845,TRM0341,BOLT (BAUT JP) M3XP0.3XL60MM (GALVANIZED) (NB319),KWT,3000,PCS,200.0,360.0,1080000.0,,,,,,,,,,,,,,,,,
846,TRM0290,BOLT (BAUT JP) M3XP0.5XL5MM (GALVANIZED) (NB043),KWT,3000,PCS,81.0,150.0,450000.0,,,,,,,,,,,,,,,,,
847,TRM2657,BOLT (BAUT JP) M4X25MM (GALVANIZED),KWT,1000,PCS,405.0,405.0,405000.0,,,,,,,,,,,,,,,,,
848,TRM0097,BOLT (BAUT JP) M4XP0.7XL10MM (GALVANIZED) (NB107-1),KWT,4500,PCS,39.0,149.0,670500.0,,,,,,,,,,,,,,,,,
849,TRM0098,BOLT (BAUT JP) M4XP0.7XL10MM (SUS304) (NB1028),KWT,4500,PCS,229.0,388.0,1746000.0,,,,,,,,,,,,,,,,,
850,TRM0099,BOLT (BAUT JP) M4XP0.7XL50MM (GALVANIZED) (NB488-1),KWT,1300,PCS,250.0,384.0,499200.0,,,,,,,,,,,,,,,,,
851,TRM0100,BOLT (BAUT JP) M4XP0.7XL6MM (SUS304) (NB032),KWT,13000,PCS,250.0,247.0,3211000.0,,,,,,,,,,,,,,,,,
852,TRM0096,BOLT (BAUT JP) M4XP0.7XL75MM (GALVANIZED) (NB088-1),KWT,2000,PCS,410.0,1113.0,2226000.0,,,,,,,,,,,,,,,,,
853,TRM0810,BOLT (BAUT JP) M5XP0.8XL10MM (GALVANIZED) (NB278),KWT,5000,PCS,80.0,148.0,740000.0,,,,,,,,,,,,,,,,,
854,TRM0101,BOLT (BAUT JP) M5XP0.8XL10MM (SUS304) (NB575),KWT,9300,PCS,450.0,579.0,5384700.0,,,,,,,,,,,,,,,,,
855,TRM0102,BOLT (BAUT JP) M5XP0.8XL30MM (GALVANIZED) (NB250),KWT,1000,PCS,165.0,300.0,300000.0,,,,,,,,,,,,,,,,,
856,TRM0853,BOLT (BAUT JP) M5XP0.8XL6MM (SUS304) (NB241),KWT,3500,PCS,440.0,500.0,1750000.0,,,,,,,,,,,,,,,,,
857,TRM2348,BOLT (BAUT JP) M6XP1.0XL10MM (GALVANIZED)(NB648),KWT,6000,PCS,189.0,297.0,1782000.0,,,,,,,,,,,,,,,,,
858,TRM3928,BOLT (BAUT JP) M6XP1.0XL20MM (SUS304),KWT,100,PCS,1200.0,1527.0,152700.0,,,,,,,,,,,,,,,,,
859,TRM0545,BOLT (BAUT JT PHILIP) M5XP0.8XL10MM (GALVANIZED) (NC387),KWT,6000,PCS,160.0,238.0,1428000.0,,,,,,,,,,,,,,,,,
860,TRM0672,BOLT (BAUT JT) M4XP0.7XL12MM (GALVANIZED) (NB180-1),KWT,3500,PCS,155.0,475.0,1662500.0,,,,,,,,,,,,,,,,,
861,TRM2151,BOLT (BAUT JT) M5X10,KWT,5000,PCS,175.0,175.0,875000.0,,,,,,,,,,,,,,,,,
862,TRM0811,BOLT (BAUT JT) M6XP1.0XL10MM (GALVANIZED) (NB306-1),KWT,2000,PCS,390.0,891.0,1782000.0,,,,,,,,,,,,,,,,,
863,TRM1964,BOLT (BAUT L) M10XP1.5X50MM (SUS304),KWT,0,PCS,0.0,4829.0,0.0,,,,,,,,,,,,,,,,,
864,TRM1965,BOLT (BAUT L) M10XP1.5X70MM (SUS304),KWT,0,PCS,0.0,6218.0,0.0,,,,,,,,,,,,,,,,,
865,TRM0418,BOLT (BAUT L) M10XP1.5XL25MM (SUS304),KWT,750,PCS,3780.0,3780.0,2835000.0,,,,,,,,,,,,,,,,,
866,TRM1906,BOLT (BAUT L) M10XP1.5XL40MM (GALVANIZED),KWT,150,PCS,0.0,3990.0,598500.0,,,,,,,,,,,,,,,,,
867,TRM0611,BOLT (BAUT L) M12XP1.25XL25MM (GALVANIZED) (NB151-1),KWT,500,PCS,2530.0,3000.0,1500000.0,,,,,,,,,,,,,,,,,
868,TRM0107,BOLT (BAUT L) M12XP1.75XL35MM (GALVANIZED) (NB179-1),KWT,1500,PCS,3100.0,4200.0,6300000.0,,,,,,,,,,,,,,,,,
869,TRM2686,BOLT (BAUT L) M12XP1.75XL40MM (GALVANIZED) (NB005-1),KWT,1000,PCS,3600.0,5400.0,5400000.0,,,,,,,,,,,,,,,,,
870,TRM3917,BOLT (BAUT L) M4XP0.7XL20MM (SUS304) (HC026),KWT,94,PCS,0.0,989.0,92966.0,,,,,,,,,,,,,,,,,
871,TRM0109,BOLT (BAUT L) M4XP0.7XL75MM (GALVANIZED) (NB009-1),KWT,700,PCS,2050.0,8100.0,5670000.0,,,,,,,,,,,,,,,,,
872,TRM2879,BOLT (BAUT L) M5XP0.8XL80MM (GALVANIZED) (NC297-1),KWT,125,PCS,2240.0,3000.0,375000.0,,,,,,,,,,,,,,,,,
873,TRM0323,BOLT (BAUT L) M5XP0.8XL8MM (SUS304) (HD500),KWT,300,PCS,560.0,888.0,266400.0,,,,,,,,,,,,,,,,,
874,TRM0110,BOLT (BAUT L) M5XP0.8XL90MM (GALVANIZED) (NB501-1),KWT,1200,PCS,3200.0,6100.0,7320000.0,,,,,,,,,,,,,,,,,
875,TRM0113,BOLT (BAUT L) M6XP1.0XL16MM (GALVANIZED) (NB030),KWT,2500,PCS,570.0,990.0,2475000.0,,,,,,,,,,,,,,,,,
876,TRM1361,BOLT (BAUT L) M6XP1.0XL16MM (SUS304) (NB039-1),KWT,3400,PCS,980.0,1344.0,4569600.0,,,,,,,,,,,,,,,,,
